Event ID,Title,Description,Event Type,Event DateTime,Duration (min),Location,Special?
903196,Late Night Lego Build | Explore Madison Week," Celebrate the end of Explore Madison with Bingo Night in Taylor Down Under! Join our hosts, the Student Government Association, to win some cool prizes and connect with friends!  ",Social,3/7/2025 7:00:00 PM,120,"The Union, TDU Stage",False
906523,UPB Movie | Mulan (animated),,Film,3/7/2025 7:00:00 PM,240,Grafton-Stovall Theatre,False
919737,Cru Worship Night,,Outreach,3/7/2025 8:00:00 PM,120,"The Union, Taylor 400",False
901503,Women&#39;s Tennis vs Marshall,,Competition - Athletic,3/8/2025 10:00:00 AM,240,Hillside Tennis Courts,False
914978,Softball Tournament,,Competition - Athletic,3/8/2025 11:00:00 AM,570,Veteran Memorial Softball Stadium,False
918743,Club Lacrosse - Women&#39;s Game,,Competition,3/8/2025 12:00:00 PM,240,UREC Turf A,False
912667,Lacrosse vs Maryland,,Competition - Athletic,3/8/2025 12:00:00 PM,120,Sentara Park Competition Field,False
920765,Let&#39;s Talk: Womyn&#39;s Mental Health,"CMSS, UPB and the Counseling Center invite you to celebrate International Womyn's Day by participating in a guided conversation about womyn’s mental health, while enjoying some light refreshments!    Click here to learn more and register!",Wellness,3/8/2025 1:00:00 PM,90,"Student Success Center, Sexual Orientation, Gender Identity and Expression (SOGIE) office (1st Floor)",False
905311,LSA Noche De Sabor,,Performance,3/8/2025 6:00:00 PM,120,Wilson Hall Auditorium,False
888175,Ramadan Banquet,,Special Event,3/8/2025 6:00:00 PM,240,Festival Ballroom Grand,False
726,Spring Break,,,3/15/2025 12:00:00 AM,60,,True
914621,Baseball vs ULM,,Competition - Athletic,3/15/2025 2:00:00 PM,150,Veteran Memorial Baseball Stadium (Eagle Field),False
901504,Women&#39;s Tennis vs App State,,Competition - Athletic,3/9/2025 10:00:00 AM,240,Hillside Tennis Courts,False
914979,Softball v,,Competition - Athletic,3/9/2025 11:00:00 AM,570,Veteran Memorial Softball Stadium,False
910191,UREC Spring Group Swim Lessons, Learn more!,Instruction,3/9/2025 11:15:00 AM,120,UREC Pool (Lane 1),False
910192,UREC Spring Group Swim Lessons, Learn more!,Instruction,3/9/2025 11:15:00 AM,120,UREC Multi-Activity Pool,False
920531,JMU Women&#39;s SBC Semi-Finals Live Stream,Click here to register and learn more!,Social,3/9/2025 12:30:00 PM,120,"The Union, TDU Stage",False
907491,JMU Symphony Orchestra," The JMU Symphony Orchestra, under the direction of Kira Omelchenko, is the premier symphonic ensemble for the School of Music at James Madison University. The Symphony presents a number of concerts on- and off-campus each year, and has performed regularly as the invited college ensemble for the Virginia Music Educators Association. The ensemble presents a series of Youth Concerts for students from Harrisonburg/Rockingham and surrounding counties. The Symphony is the only college orchestra nationwide selected to participate in the Carnegie Hall (N.Y.) “LinkUp” concerts for young students.",Concert,3/9/2025 2:00:00 PM,0,"Forbes Center, Concert Hall",False
914416,Healthy Relationships,  Learn more and sign up on BeInvolved!   ,Wellness,3/9/2025 6:00:00 PM,60,UREC Club Room (Room 220),False
909946,One Pot Meals, Learn more and sign up on urecregister.jmu.edu! ,Wellness - UREC,3/9/2025 6:30:00 PM,60,UREC Demo Kitchen (Room 129a),False
892522,Community 101,,Information Session,3/9/2025 7:00:00 PM,120,The Union Ballroom,False
920532,JMU Men&#39;s SBC Semi-Finals Live Stream,Click here to learn more!,Social,3/9/2025 8:30:00 PM,120,"The Union, TDU Stage",False
919820,Domestic Violence Awareness,,Information Session,3/10/2025 8:00:00 AM,60,"The Union, Taylor 309",False
919764,Blooming Minds: A Creative Workshop on Mental Health Through Painting and Planting ,,Outreach,3/10/2025 11:00:00 AM,120,Success Center 1075,False
909894,Inclusion Drop-in of the Month,,Special Event,3/10/2025 1:00:00 PM,300,UREC Sports Forum 2 Court A,False
919503,Anxiety Toolbox 1, Learn more and register on the BeInvolved App.,Workshop,3/10/2025 1:30:00 PM,60,Success Center 4049,False
920533,JMU Women&#39;s SBC Championship Live Stream,,Social,3/10/2025 2:00:00 PM,120,"The Union, TDU Stage",False
914530,Sewing 101,"Learn how to use the sewing machines in The Makery as we walk through a simple sewing project. We’ll teach you how to sew, cut, iron, pin, and plan for sewing projects.This workshop is held in The Makery in Rose Library. ",Workshop,3/10/2025 2:00:00 PM,80,Rose Library Makery (1st Floor),False
912836,Intuitive Eating, Learn more and register on the Be Involved App,Wellness,3/10/2025 4:00:00 PM,60,"The Union, Warren 419 (The Serenity Center)",False
912446,D3: How to Adult 101: Managing Your Money,,Recreational Event,3/10/2025 5:30:00 PM,60,UREC Meeting Room (Room 124),False
919276,Practicing Self-Compassion, Learn more and register on the BeInvolved App.,Workshop,3/10/2025 5:30:00 PM,60,Miller Hall 1102,False
909899,Learn to Play: Seated Volleyball,  Learn more and sign up on urecregister.jmu.edu!,Recreational Event,3/10/2025 6:00:00 PM,60,UREC Sports Forum 2 Court A,False
910004,Cook Like a Swiftie, Learn more and sign up on urecregister.jmu.edu! ,Wellness - UREC,3/10/2025 6:30:00 PM,60,UREC Demo Kitchen (Room 129a),False
909895,Inclusion Drop-in of the Month,,Special Event,3/10/2025 7:00:00 PM,270,UREC Sports Forum 2 Court A,False
920534,Men&#39;s Basketball SBC Championship Live Stream,,Social,3/10/2025 7:00:00 PM,120,"The Union, TDU Stage",False
914420,Sex Jeopardy,  Learn more and sign up on BeInvolved!   ,Wellness,3/10/2025 7:00:00 PM,60,UREC Club Room (Room 220),False
920054,Coffee On The Commons,,Fundraising / Philanthropy,3/11/2025 11:00:00 AM,180,Warner Commons 4,False
920536,Relay for Life Prize Wheel,,Fundraising / Philanthropy,3/11/2025 11:00:00 AM,240,Warner Commons 2,False
919504,Anxiety Toolbox 2, Learn more and register on the BeInvolved App.,Workshop,3/11/2025 1:30:00 PM,60,Success Center 4049,False
914533,Mixed Media Painting,Join this workshop for a relaxing hour of creating mixed media art using acrylic paints and household items. All supplies provided! This workshop is held in Rose Library room 5308. ,Workshop,3/11/2025 2:00:00 PM,60,Rose Library TLT (5308),False
912447,D3: Beyond the Clock,,Recreational Event,3/11/2025 4:00:00 PM,60,UREC Main Conference Room (Room 200),False
918937,UPB Fidget Toy Bingo ,,Special Event,3/11/2025 4:00:00 PM,120,"The Union, TDU Stage",False
919954,Strategy Assessment - Walton Guest Lecture,,Seminar,3/11/2025 5:00:00 PM,120,King Hall 0136 - University Classroom,False
918873,Jaclyn Gallo Panhel Point,,Speaker,3/11/2025 6:00:00 PM,180,Miller Hall 1101,False
914404,AOD (Alcohol and Other Drugs) Jeopardy,  Learn more and sign up on BeInvolved!   ,Wellness,3/11/2025 6:30:00 PM,60,UREC Club Room (Room 220),False
909929,Friendly Foods: Gluten &amp; Dairy Free, Learn more and sign up on urecregister.jmu.edu! ,Wellness - UREC,3/11/2025 6:30:00 PM,60,UREC Demo Kitchen (Room 129a),False
920999,Intramural Sports: Basketball,,Recreational Event,3/11/2025 7:00:00 PM,240,UREC Multi-Activity Center 3,False
907492,JMU Treble Chamber Choir and University Choruses,"This concert features performances by the JMU Treble Chamber Choir, University Chorus: Tenor/Bass Ensemble (UCTB), and the University Chorus: Soprano/Alto Ensemble (UCSA). The JMU Treble Chamber Choir and the UCTB are under the direction of Dr. W. Bryce Hayes. The UCSA is under the direction of Dr. Jo-Anne van der Vat-Chromy.",Concert,3/11/2025 7:30:00 PM,0,"Forbes Center, Concert Hall",False
909255,Techno Tuesday Open Climb,  Learn more and sign up on urecregister.jmu.edu! ,Recreational Event,3/11/2025 8:00:00 PM,120,UREC Adventure Instruction (Room 135),False
912653,Younglife College,,Social,3/11/2025 8:00:00 PM,90,The Union Ballroom,False
920244,UCC Headshots,"The UCC Media Team hosts weekly, free photo sessions. They'll take a few professional headshots (photos) that can be used anywhere you need a good profile photo (i.e. Linkedin profile, Handshake profile, website, online portfolio, etc.) and send them back promptly.",Special Event,3/12/2025 9:30:00 AM,60,Wilson Hall,False
920227,FAM Bake Sale,,Fundraising / Philanthropy,3/12/2025 10:00:00 AM,240,Warner Commons 5,False
920226,FAM Bake Sale,,Fundraising / Philanthropy,3/12/2025 10:00:00 AM,240,Warner Commons 4,False
920192,Anger Management, Learn more and register on the BeInvolved App.,Workshop,3/12/2025 12:00:00 PM,60,Success Center 4049,False
919433,ARCD 402 Midterm Review,,Art Exhibit,3/12/2025 12:00:00 PM,360,Studio Center 200H - Second Floor Hallway Gallery,False
919432,ARCD 402 Midterm Review,,Art Exhibit,3/12/2025 12:00:00 PM,360,Studio Center 200 - Grey Floor Gallery ,False
919990,BluesTones Fundraiser,,Fundraising / Philanthropy,3/12/2025 12:00:00 PM,180,Warner Commons 2,False
918940,UPB JMZoo,,Special Event,3/12/2025 1:00:00 PM,180,The Union Lawn,False
920128,Dealing with Depression,"Learn more about how to help someone showing signs of depression and/or what can you do if you are experiencing symptoms. This presentation will provide information about signs and symptoms, causes of depression, ways to reduce symptoms, and resources available.  Please register on the Be Involved App.",Workshop,3/12/2025 1:30:00 PM,60,"Student Success Center, 3240",False
914534,Mixed Media Painting,Join this workshop for a relaxing hour of creating mixed media art using acrylic paints and household items. All supplies provided! This workshop is held in Rose Library room 5308. ,Workshop,3/12/2025 2:00:00 PM,60,Rose Library TLT (5308),False
921007,The Greek Tap In,,Social,3/12/2025 2:00:00 PM,150,The Yard,False
920700,Anxiety Toolbox 3,,Workshop,3/12/2025 3:00:00 PM,60,Success Center 4049,False
889119,Tea Time,,Social,3/12/2025 3:00:00 PM,120,The Union 3rd Floor Lounge,False
915752,Ethical Reasoning Educators Interest Meeting/Training,,Workshop,3/12/2025 4:00:00 PM,90,Success Center 1075,False
915851,UPBracket: Bracket Making ,,Special Event,3/12/2025 4:00:00 PM,180,"The Union, TDU Stage",False
910668,Cycle Fit, Learn more and sign up on urecregister.jmu.edu! ,Recreational Event,3/12/2025 5:00:00 PM,60,UREC Group Cycle Studio (Room 374),False
913569,Fitness Center Orientation - Group,  Learn more and sign up on urecregister.jmu.edu!,Wellness - UREC,3/12/2025 5:00:00 PM,60,UREC Fitness Center (Room 270),False
920730,Health Sciences Alumni Guest Panel,,Seminar,3/12/2025 5:30:00 PM,120,HBS 5040,False
918232,JMU Religion Society Crash Course,,Speaker,3/12/2025 5:30:00 PM,60,Keezell Hall 0105,False
912310,Basic Meditation Techniques, Learn more and register on the Be Involved App,Wellness,3/12/2025 6:00:00 PM,60,"The Union, Taylor 309",False
908992,Learn to Belay and Climb,  Learn more and sign up on urecregister.jmu.edu! ,Recreational Event,3/12/2025 6:00:00 PM,120,UREC Adventure Instruction (Room 135),False
895746,DEEP Impact Dialogue: Celebrating Women&#39;s History Month,,Social,3/12/2025 7:00:00 PM,90,Success Center 1075,False
910027,Tarts 101 with Chef Jade, Learn more and sign up on urecregister.jmu.edu!,Wellness - UREC,3/12/2025 7:00:00 PM,60,UREC Demo Kitchen (Room 129a),False
921020,UREC Basketball Championships,,Competition - Athletic,3/12/2025 7:30:00 PM,240,Atlantic Union Bank Center Event Floor,False
897019,Wednesday Trivia,,Special Event,3/12/2025 8:00:00 PM,120,"The Union, TDU Stage",False
920235,Theta Tau Bake Sale ,,Fundraising / Philanthropy,3/13/2025 10:00:00 AM,240,King Hall Lobby - Table 1,False
920851,VSA Pie N Exec,,Fundraising / Philanthropy,3/13/2025 11:00:00 AM,360,Warner Commons 6,False
920850,VSA Pie N Exec,,Fundraising / Philanthropy,3/13/2025 11:00:00 AM,360,Warner Commons 5,False
918910,Doing Research with Indigenous Communities,,Workshop,3/13/2025 1:00:00 PM,90,Success Center 1075,False
919529,The Myths and Truths of Group Counseling, Learn more and register on the BeInvolved App.,Workshop,3/13/2025 1:30:00 PM,60,Success Center 4049,False
919414,Cope, Cope60 offers the quickest way to learn evidence-based strategies and practice skills to reduce stress symptoms and increase relaxation.This 60-minute workshop allows you to practice and learn a variety of skills while gaining valuable information including:  - Breathing techniques to decrease stress and increase focus  - Muscle relaxation  - Strategies to recognize and challenge unhelpful thoughts  - Grounding techniques  - Stress management resources Learn more and register on the Be Involved Ap. ,Workshop,3/13/2025 2:30:00 PM,60,"Student Success Center, 3240",False
919718,Practicing Mindfulness, Learn more and register on the BeInvolved App.,Workshop,3/13/2025 3:30:00 PM,60,Success Center 4049,False
920826,D3: Coordinating Successful Volunteer Opportunities,,Recreational Event,3/13/2025 4:00:00 PM,60,UREC Meeting Room (Room 124),False
920715,Becoming Career Ready,,Workshop,3/13/2025 5:30:00 PM,60,HBS G010,False
912812,De-stress for Well-Being, Learn more and register on the Be Involved App,Wellness,3/13/2025 5:30:00 PM,60,"The Union, Warren 419 (The Serenity Center)",False
913292,BSA - Silent Headphone ,,Special Event,3/13/2025 6:00:00 PM,150,The Union Ballroom,False
